subject,segmentNum,numIMFMean,OBW1Mean,OBW2Mean,OBW3Mean,OBW4Mean,OBW5Mean,OBW6Mean,OBW7Mean,OBW8Mean,OBW9Mean,OBW10Mean,OBWRatio1Mean,OBWRatio2Mean,OBWRatio3Mean,OBWRatio4Mean,OBWRatio5Mean,OBWRatio6Mean,OBWRatio7Mean,OBWRatio8Mean,OBWRatio9Mean,OBWRatio10Mean,PobwdB1Mean,PobwdB2Mean,PobwdB3Mean,PobwdB4Mean,PobwdB5Mean,PobwdB6Mean,PobwdB7Mean,PobwdB8Mean,PobwdB9Mean,PobwdB10Mean,PobwRatio_23Mean,PobwRatio_34Mean,PobwRatio_45Mean,PobwRatio_56Mean,PobwRatio_67Mean,PobwRatio_78Mean,P3dB1Mean,P3dB2Mean,P3dB3Mean,P3dB4Mean,P3dB5Mean,P3dB6Mean,P3dB7Mean,P3dB8Mean,P3dBBalancing_23Mean,P3dBBalancing_34Mean,P3dBBalancing_45Mean,P3dBBalancing_56Mean,P3dBBalancing_67Mean,P3dBBalancing_78Mean,FCenter1Mean,FCenter2Mean,FCenter3Mean,FCenter4Mean,FCenter5Mean,FCenter6Mean,FCenter7Mean,FCenter8Mean,FCRatio1Mean,FCRatio2Mean,FCRatio3Mean,FCRatio4Mean,FCRatio5Mean,FCRatio6Mean,SNRdBMean,AmplificationMean,Length(s)Mean,PowerOBW(W)Mean,Power3dB(W)Mean,numIMFStd,OBW1Std,OBW2Std,OBW3Std,OBW4Std,OBW5Std,OBW6Std,OBW7Std,OBW8Std,OBW9Std,OBW10Std,OBWRatio1Std,OBWRatio2Std,OBWRatio3Std,OBWRatio4Std,OBWRatio5Std,OBWRatio6Std,OBWRatio7Std,OBWRatio8Std,OBWRatio9Std,OBWRatio10Std,PobwdB1Std,PobwdB2Std,PobwdB3Std,PobwdB4Std,PobwdB5Std,PobwdB6Std,PobwdB7Std,PobwdB8Std,PobwdB9Std,PobwdB10Std,PobwRatio_23Std,PobwRatio_34Std,PobwRatio_45Std,PobwRatio_56Std,PobwRatio_67Std,PobwRatio_78Std,P3dB1Std,P3dB2Std,P3dB3Std,P3dB4Std,P3dB5Std,P3dB6Std,P3dB7Std,P3dB8Std,P3dBBalancing_23Std,P3dBBalancing_34Std,P3dBBalancing_45Std,P3dBBalancing_56Std,P3dBBalancing_67Std,P3dBBalancing_78Std,FCenter1Std,FCenter2Std,FCenter3Std,FCenter4Std,FCenter5Std,FCenter6Std,FCenter7Std,FCenter8Std,FCRatio1Std,FCRatio2Std,FCRatio3Std,FCRatio4Std,FCRatio5Std,FCRatio6Std,SNRdBStd,AmplificationStd,Length(s)Std,PowerOBW(W)Std,Power3dB(W)Std,numIMFSkew,OBW1Skew,OBW2Skew,OBW3Skew,OBW4Skew,OBW5Skew,OBW6Skew,OBW7Skew,OBW8Skew,OBW9Skew,OBW10Skew,OBWRatio1Skew,OBWRatio2Skew,OBWRatio3Skew,OBWRatio4Skew,OBWRatio5Skew,OBWRatio6Skew,OBWRatio7Skew,OBWRatio8Skew,OBWRatio9Skew,OBWRatio10Skew,PobwdB1Skew,PobwdB2Skew,PobwdB3Skew,PobwdB4Skew,PobwdB5Skew,PobwdB6Skew,PobwdB7Skew,PobwdB8Skew,PobwdB9Skew,PobwdB10Skew,PobwRatio_23Skew,PobwRatio_34Skew,PobwRatio_45Skew,PobwRatio_56Skew,PobwRatio_67Skew,PobwRatio_78Skew,P3dB1Skew,P3dB2Skew,P3dB3Skew,P3dB4Skew,P3dB5Skew,P3dB6Skew,P3dB7Skew,P3dB8Skew,P3dBBalancing_23Skew,P3dBBalancing_34Skew,P3dBBalancing_45Skew,P3dBBalancing_56Skew,P3dBBalancing_67Skew,P3dBBalancing_78Skew,FCenter1Skew,FCenter2Skew,FCenter3Skew,FCenter4Skew,FCenter5Skew,FCenter6Skew,FCenter7Skew,FCenter8Skew,FCRatio1Skew,FCRatio2Skew,FCRatio3Skew,FCRatio4Skew,FCRatio5Skew,FCRatio6Skew,SNRdBSkew,AmplificationSkew,Length(s)Skew,PowerOBW(W)Skew,Power3dB(W)Skew,numIMFKurt,OBW1Kurt,OBW2Kurt,OBW3Kurt,OBW4Kurt,OBW5Kurt,OBW6Kurt,OBW7Kurt,OBW8Kurt,OBW9Kurt,OBW10Kurt,OBWRatio1Kurt,OBWRatio2Kurt,OBWRatio3Kurt,OBWRatio4Kurt,OBWRatio5Kurt,OBWRatio6Kurt,OBWRatio7Kurt,OBWRatio8Kurt,OBWRatio9Kurt,OBWRatio10Kurt,PobwdB1Kurt,PobwdB2Kurt,PobwdB3Kurt,PobwdB4Kurt,PobwdB5Kurt,PobwdB6Kurt,PobwdB7Kurt,PobwdB8Kurt,PobwdB9Kurt,PobwdB10Kurt,PobwRatio_23Kurt,PobwRatio_34Kurt,PobwRatio_45Kurt,PobwRatio_56Kurt,PobwRatio_67Kurt,PobwRatio_78Kurt,P3dB1Kurt,P3dB2Kurt,P3dB3Kurt,P3dB4Kurt,P3dB5Kurt,P3dB6Kurt,P3dB7Kurt,P3dB8Kurt,P3dBBalancing_23Kurt,P3dBBalancing_34Kurt,P3dBBalancing_45Kurt,P3dBBalancing_56Kurt,P3dBBalancing_67Kurt,P3dBBalancing_78Kurt,FCenter1Kurt,FCenter2Kurt,FCenter3Kurt,FCenter4Kurt,FCenter5Kurt,FCenter6Kurt,FCenter7Kurt,FCenter8Kurt,FCRatio1Kurt,FCRatio2Kurt,FCRatio3Kurt,FCRatio4Kurt,FCRatio5Kurt,FCRatio6Kurt,SNRdBKurt,AmplificationKurt,Length(s)Kurt,PowerOBW(W)Kurt,Power3dB(W)Kurt
1,8,18.0,5174.121130176419,2871.8036584470337,1529.9624500531913,1002.6630981806466,635.2721524807727,380.94788378250877,298.5094516012656,192.9210497892315,104.83713033650147,65.3783837009014,1.8883820331070476,1.5252230017138364,1.5908232652052874,1.6773882731092262,1.2964283618135635,1.5954112044385025,1.8368206145607862,1.6105902924390239,1.53991016745397,1.5267531663540326,-29.259455843244083,-21.561042243029213,-19.453545909560575,-21.343051324118164,-24.29651172021605,-29.110729892818476,-36.6224157922165,-41.04733518903458,-40.71535933305489,-41.0638693913816,9.200831346044515,14.174800148759328,13.969735189190011,15.213504213663288,19.507850204050563,15.856985194909525,-45.258665950916395,-34.25262788792036,-30.761873589073723,-33.628346058319885,-35.31278651330819,-39.510015933879345,-48.61858009686904,-52.47940098712597,-476.7153476208335,0.3668536742792594,12.740041340873582,-0.4713439159008087,1.5923134971674313,0.5230132114331504,2318.9702180495688,1012.1472883423008,629.7645341700115,404.0968768657065,216.77760282307113,133.4774558926499,74.8243483580149,41.75726472388577,1.65974889618529,1.646793848583091,1.8915235579654377,1.7207258412935675,1.897558577301331,1.7063927396775338,33.08029289554966,5.74556625,0.486671875,0.029587125000000002,0.0038356249999999996,1.5,120.29770701897333,189.05406734458398,142.98833816582018,49.83603688910548,60.37086457593423,47.27456500402466,45.63692541849171,42.065111223880386,18.697081817900028,9.010868290140268,0.15953932540324198,0.1115614090458225,0.15089013824544392,0.11599372273624098,0.20170991198496568,0.2754019601817995,0.23146902436901592,0.2368233985608109,0.24439963247073856,0.23056771542313997,1.8405756163654003,1.176193344160526,1.395180360820274,1.583879365975137,1.8102484727117452,1.8677701355133114,2.0021804558781997,2.2974766819189725,2.840028225282818,3.76363680387325,3.5714605877294385,3.6160285536724195,2.996419791295573,3.2753973454680136,1.4971474960015378,2.5531872759914505,4.449702790556132,5.486333535538241,3.4784640705503573,3.848186949555511,3.260075274074712,4.276840870962869,2.604593176882477,3.778611867703376,1274.9936987991598,0.785833561457935,21.837201281603313,4.254211270674317,0.7082840419602945,0.460668892322478,737.2722885385444,208.677564437698,164.39783852980366,155.67623362383367,83.8793233180629,59.40519214906536,42.55625396330706,11.363569758124427,0.2955733741582102,0.24102288816501288,0.4458656512913656,0.3798867681889977,0.42622884181108367,0.5773514735906339,50.18610750897299,1.127159547228314,0.049473489568751625,0.0068508918477359565,0.0028404163839787643,-0.6666666666666666,-0.2369750539839689,-0.20034754843997243,-0.13226367181001258,-0.7218211164136852,0.9372310975993782,0.08108694797166796,1.2000779342189882,-0.11512133608410176,0.022029111055761122,-0.8357987790212883,-0.8382941606548946,-0.3263001587738908,-1.00908120161389,0.0994218946561857,-0.24375226029223784,-0.3403999109225934,1.8728824254134864,0.843435267600472,0.35013960442740744,-0.9067503854252676,0.9033627238555774,0.3277311737948873,-0.7032137285276615,-0.2730522543818009,-0.3690016870780429,-0.2939310866947707,0.12704529805493336,0.1678462733565698,0.14431529129372458,0.4996706243832084,-1.8753440736554687,-0.32012207988309405,-0.6841466385880556,-1.0296342284612354,1.3707522837656756,-0.12673513935243666,0.32420223326042885,0.6554017283605833,1.5302141393216675,0.3501911168851731,0.8457857446615408,0.4467060604595351,0.16537892855541347,-0.4046992560270152,-2.2668747652728163,-1.2064362561858373,1.2255683097698233,-0.3076752365596452,0.06498505009265904,0.9453892326987158,-0.3179162316320268,1.21636733701,0.19736404732877735,0.2598909650571481,1.1275975394221807,0.6092748792537147,1.4121441874868448,0.065516559238415,0.16394187379778383,0.4202716748681711,0.6842157917192618,0.9808154908769652,-0.4251991201909759,1.293425483246165,2.264600239282697,-1.235237570526872,0.9796204327205372,-0.13974284569985426,1.2335346579256425,-0.4814814814814814,-0.8465752640075772,-1.0357134871954499,-1.181082594997703,-1.2164285594792588,0.011704083389350028,-1.2854009263145896,0.3810352892023854,-1.4216549913314833,-1.0573167649892024,-0.4212480856168743,-0.0747516441775149,-1.4912844972703956,-0.04206389698029378,0.20268987752491308,-0.20253592912626406,-0.7755753409365607,2.1024534012491456,0.4107570161349181,-1.2956024451690813,-0.5284891868613371,-0.3431469945680825,-1.3106268444562348,-0.05058652662981933,-1.1841282787024192,-1.5020760848250894,-1.1001640098983418,-1.2456151006033478,-0.22587325495245691,-0.11695142784659529,-1.1040965813407073,2.151804201827881,-1.518660721380661,-0.1040977413218056,0.18869737912680762,1.0506924103393063,-1.0244151155783838,-0.9004213920228241,-0.2456912175153958,1.2313400944157182,-1.0688110717385528,-0.701295240740964,-0.18410303204021883,-1.675361022034547,-0.6954324692104681,3.1405562716365027,1.0053856546671973,-0.3925053901128379,-0.49336405791113425,-1.2805809363029168,-0.8428601688315736,-1.5865999640112136,-0.41305424509601707,-1.1676097262178526,-0.9900027669203735,0.7340218547740212,-0.3655698095606805,1.147020893860951,-0.9228349419696276,-1.677114360069476,-1.426436122880623,-0.04906152763040472,0.2550511415463599,-1.5518692108627743,0.4173539316725994,3.13484641484224,0.6845299837468097,-0.6702676960283775,-1.6545524525078943,0.6278286293519431
3,15,17.866666666666667,5623.131247696179,2391.3607017294585,1414.842640789652,985.5796953030566,686.1189647709766,473.16945406770867,329.60242757415534,221.22793856756212,151.5138960589602,99.62537527437098,1.701952908926385,1.4385364698761227,1.4451576748254846,1.4521643558506694,1.452804782026432,1.4926721970872388,1.4734923838573728,1.550030668071694,1.6838464125562742,1.495382305348396,-28.239918841556417,-25.570418006959283,-21.8201744625793,-23.01951458444116,-23.368803430805155,-23.803494515069318,-26.67853609080462,-30.80686481942171,-35.717800538591796,-39.77659135961307,9.144646368034993,14.701219462093052,13.025111057009713,9.977010550932597,12.993601303677638,14.869236082595963,-43.48458073104897,-40.10034476819539,-34.71506437499427,-36.52139392467236,-36.04462564145089,-33.34581398173777,-36.79709581874697,-41.54777217340059,1822.8462378743527,5.479009819274347,-0.15147443834398702,3.061996226268792,1.2354128208721389,1.783244029413499,1743.5319204075302,596.6546478361664,391.07824783770724,250.00517266052285,152.69898151364933,92.36678175897072,55.560242524768604,33.726277657115226,1.6053714016671898,1.6317979511930416,1.7151903701625928,1.810360786561556,1.681427472528713,1.7837955328931114,103.14907651266815,4.120953266666667,0.4334708666666666,0.024349799999999998,0.002127466666666667,1.024152766382481,220.8715325680259,207.42686291058874,171.74555432709838,116.97339313152887,96.11300205848757,61.060244100896796,60.94929289259006,37.35319238084431,30.318988928196404,25.836898637494397,0.1499610350398531,0.09454034918351424,0.12366492939158741,0.1023119813159018,0.12993388365179828,0.12191925564434494,0.1338576200119504,0.17641417294186842,0.31159208929661375,0.19121375722348063,1.0514583067139691,2.420324228754546,2.011745557331632,1.7797864990896488,1.693978018867213,1.4115519291771552,1.9300929005494203,2.781362391547298,3.751478172035896,3.6237257816609363,4.599630966314109,3.4979600185662165,3.2243787200994465,4.117255232817422,3.574648903248222,3.108882127116085,4.276916833307156,5.952021950469423,4.231113484271461,3.8812734130092688,3.8782696120924154,4.137815661005706,3.817121520940289,3.362565981741558,6921.580305250896,9.3969793263223,0.8346739279491476,13.495010243335456,2.43555487170156,1.7579319690976372,62.20575243023709,70.85020000665455,91.92115449173367,78.66854803832291,66.56337154426296,51.628056761076756,27.1935950042076,20.414779425787934,0.395115956057235,0.2662129752879745,0.33962374154738617,0.4850537747171712,0.3712076584189614,0.7009250263203549,73.72806959457617,0.8655908856238778,0.057419045179413736,0.007040812890568815,0.0011937898121342618,-0.47607216176462447,0.584599326644882,0.4549769560500725,1.3767783980871025,0.9196650672763246,1.1107867128436597,0.6011209471881868,0.9394887142249987,0.1158728826318877,0.4818064558696997,0.7926364081108109,-0.013094256221222452,0.7741658282853782,0.378251182186888,-0.07593329797046827,-0.22173425819638484,-0.058194700230350414,0.6649426453039827,-1.031914932130843,0.6008961503529984,0.6016965198463392,-1.3490236900410777,0.265163715005173,-0.5819653592988483,-0.41331151551381357,-0.014452780019651695,0.014980597896475751,-0.49734580241421694,-0.5851940583141079,-0.8902785083690595,-0.11864492609327316,0.17762455869941854,-0.324654249802421,-0.46835911610967457,-0.3756838327953808,-0.6542116622017214,-0.4173062013780407,-0.17119686195683817,0.3077543655257727,0.041580369430856065,-0.31998540428708727,-0.08872371071649858,0.029934662192193647,0.6180435581352929,-0.6376473144067943,3.4708246891269665,1.66126285678763,-0.01561864361270616,1.8000298504911845,3.2071378311194865,1.5151887876753016,-0.27178189769910877,3.0486574413987944,-0.05114214392408816,-0.20013526883360888,0.9323666022672829,1.4602456264413555,0.6932582862297035,1.6853948096697051,1.0913107439835068,0.6910599852298996,-0.04989432976880633,0.31236452300034345,0.5291763278919434,1.3536548319980464,-0.40807463069567484,1.2402729335439502,1.6072776969854807,0.6014972298037158,0.7006991027734497,-0.9260270037345566,-0.4916968068758383,-0.1981238838991657,0.808738875365699,1.0550949379641725,1.0305149794655017,-0.07322750379207799,0.3395886939828743,-1.1527059551102967,-0.8006027670444285,-0.3332776685521557,-1.0185592119607214,-0.44216641695054104,-0.2925324004873633,-1.113083374485496,-1.2531964252027923,-1.4801138239095026,1.3565038705839383,-0.12377785271812192,-0.4167727673654249,0.06147966315974651,1.6899498424869162,-1.0766653492098175,-0.9067018706961836,-0.8925979892263785,-0.44666714554234455,0.5113681641716554,-0.6535797524022571,-0.5777008877845291,0.1233921988843023,-0.37546716175908923,-1.0973832066782276,-1.0099825996734086,-0.3819202003744042,-1.048707065914217,-0.3160317904032053,-0.37725994856683354,-1.2142992538620452,-0.9649422347671686,-1.0056670477280438,-0.8101825225868473,-0.8841804239073565,-1.222603951180776,-0.3471312027503841,0.40796855277509625,10.056348845751716,1.4804438744740462,-0.9834500842196228,2.2702497960613846,8.928257749073278,2.8777089393453155,-0.2702721532412329,8.293315977343681,-0.7949484199772057,-0.6635340828346417,-0.37521974268414304,2.1980763689134317,-0.07964401674548194,2.571937605637835,0.05120471603437515,-1.055093239467059,-1.632766743856675,-1.079192270645888,-1.3568643471479673,0.29173677912360585,-1.8330850060917987,0.3671513170854954,2.3265908806948765,-0.167137732230064,0.18197804477507962
4,9,18.444444444444443,2843.4922798310886,1734.0284440539244,1143.8587275849443,845.3286321392019,572.4231862948604,368.28175422256237,250.94158354403226,175.21764355878244,104.18919227141689,65.7511498339893,1.5210355199181167,1.3542665369946103,1.4995094449627344,1.5796020448966024,1.4650352463574587,1.433626339572009,1.6908354495110778,1.614973132363639,1.5829267923622656,1.5335892824074469,-23.39893713593619,-18.926097735438443,-17.386360015852702,-19.637182384663145,-22.2408925284663,-26.759660216165404,-33.47336687565491,-38.48598919056587,-40.58570161342342,-41.425057319389545,10.667143211609496,15.056745783639201,13.751943505145531,16.330724732844576,18.666865842554575,15.830505822002781,-31.454931257876126,-32.635578756515116,-29.59324094704796,-32.4431057994919,-33.389125889808675,-38.571617261310884,-45.42652605871998,-49.30387269765771,0.681645052578003,0.7744507095548941,7.507215353099123,45.65901123754685,0.7989984779178787,0.878038062207935,915.2646699613542,635.7315044175684,425.8841544451207,215.73757731359876,133.18523054168463,90.94927395672408,53.94039923513463,29.24376074689117,1.56775964608812,1.9814784653099755,1.7538096470688798,1.4987467340811322,1.8118803392453233,1.9450331939413732,150.0084556053026,6.394880111111111,0.5794719999999999,0.05109977777777777,0.0036198888888888886,1.0657403385139377,272.05808256183633,64.13314025972046,70.57946107937651,49.88005187021058,86.16040171062883,77.22682359925047,32.545624272413065,16.955434527808237,13.2551493107252,9.182461667521132,0.10067689890787876,0.05879086840621557,0.15814259903136774,0.19097918501368058,0.21463638930946313,0.13766708823100654,0.10585655257361494,0.30503667742674223,0.22128126733120393,0.4037236664741272,1.4820985455385927,0.7175954230186876,0.7686292102661436,1.055585869300916,1.0823768235005646,1.8951726293706732,2.3837861185928673,2.0256411801436984,2.102724811870629,2.528513696603085,4.112597829301503,2.4429181141961323,3.7051700678398882,4.132387070377795,2.8141986885248556,2.8073751938948557,4.665963295394295,3.7074010760792824,3.9462211653897534,2.5864313090283786,3.260926104042657,4.466410475737939,2.4034820044698284,3.644480082606834,4.2403124623679265,1.614911795237313,14.017416242783922,100.06307303718519,0.9365136637172844,1.5373662460937954,379.405052107829,72.1913964971011,64.08959866309917,34.85947489792905,42.135600264584475,32.707009621506465,22.49657541877401,13.450895776869748,0.537712851766544,0.06716614750120119,0.5122486086134127,0.227963639866117,0.6889484865135533,0.509315384650019,48.354285886957285,0.939455484523224,0.061697728051093303,0.0072364108319245566,0.002166807505394076,0.14505350543101295,0.8154416365960127,-1.3030346752283302,0.6595984629314942,0.3728882693820191,0.19665061991879293,0.6942683486149112,0.35119869259134506,-0.46329347782906277,-0.17178784127757885,0.4658165145404325,-0.019004427094454657,-0.5910883787519294,-0.2436159076872276,0.9998241730687057,0.46809241611892805,0.7024206125907839,0.2104476887873623,0.3360150008524228,-0.22747342853245503,0.9722568996201156,-0.7482186716091969,-0.6047528275776518,0.7759805904198948,-0.015995206268677974,-0.8803547691609143,-0.51634928952887,-0.08369734665626867,0.05271874392102185,0.11104517111869751,-0.8766114758735736,0.1888901982478956,-0.11336931479732085,-0.4791591329489604,-0.36678319447127194,-1.3133498471870255,-0.16743564260311772,-0.898596121004764,0.6892947357918943,-0.07775267840721499,0.31256574812463317,0.7464052713520106,0.19161993729150772,1.0997391074127174,0.30120624499997517,-0.7386872140695024,1.5370429273684343,1.541799005655835,2.3926895487218283,-0.7075451607480444,1.5445704521689603,0.696980778876784,0.9320683550029051,-2.00809956979289,-2.219522997257426,-0.2838972166958454,0.036829454638088996,0.35852172199512194,0.8556659867552325,2.380685045218964,0.16062796864593396,1.3607616999818313,0.3118218998676077,1.8421410252181967,0.01572794923210241,-2.474023208770217,-1.921268581925173,0.7448339344295495,-0.5347827438129295,0.5571930657221817,-1.215028355387523,-0.5793422467127516,0.8560256650921714,-0.999243382663844,-1.2155918373552133,-1.4786006292819354,-1.2121034241667277,-0.4714970127781162,-0.3551891190286267,-1.1710320153786828,-1.262735658738291,-1.3364029232993975,-0.18128610208986062,-1.244151061225974,-0.08873300603021228,-0.5394904175190329,-0.4339039573780554,-0.9524838593717475,-0.5371306592374046,-0.03743943345739398,0.17817456711109791,-0.0775303144683881,0.2284582284199157,-0.673976887067127,-0.3937661939847845,-0.23448917559274518,-0.8551856651035217,-0.7313866235810109,-1.583408797141276,-1.2281745652143947,-0.05080336460246082,-1.0064217288909139,-0.6671242515049727,-1.0610686612851457,-1.1012124230346323,1.077603300185701,-1.0076891965869097,0.1349341618265938,-0.687202309188895,-1.1453175892585694,-0.3017009945352296,-0.459601489059573,-1.210708863621028,1.3375492338663992,-0.9161111088364788,0.4181073176393775,2.195232423382752,0.6554260686778011,3.878661154346787,-0.6936710460920654,1.5209778589660976,-1.458554980024168,-0.7848559056788265,2.854219467484289,3.395241546461188,-0.8533459018964535,-1.271664334787906,-1.410472031223522,0.2833343993673152,3.858619789115587,0.11385599266076962,1.2824988285727796,-0.9960481200877109,2.3780789847806396,-1.3769892430587234,4.12258638204723,2.6555656634775895,-0.9883436029530852,-0.9519949279772737,-0.4138917423101991
5,6,18.333333333333332,5853.256029851959,2924.416968942925,1511.3270554384817,921.4638787974301,659.2904254193894,444.1875366465483,305.3500367416658,216.42453268405714,159.91699660382287,88.24701523010776,1.9313991307524183,1.640479159808215,1.4032592190463333,1.4875665097130601,1.4719420405088632,1.4288969313304098,1.3666921113105168,1.8230019585092518,1.5217325329663784,1.365348369137565,-30.91025080163592,-27.224053230812032,-20.393151462909632,-20.233311293899387,-21.540064591976016,-25.725511593631634,-29.529045152900732,-34.552905498074416,-38.74143438244325,-38.98976588985773,7.072798632168319,15.608966916441034,12.508559226839344,18.23501026152162,16.135376793673533,13.847533184705618,-49.049887777819045,-44.38324009917341,-34.29685186298035,-36.002118379350684,-32.741870520738665,-39.77507485349762,-41.86088838730517,-43.37657833760638,6.48894639912271,0.3682198647693577,-45.63097659258394,1.5153534965650477,3.697596422002563,0.13313562689823477,1715.9435218743595,804.7536917837753,414.9743939442431,259.3455250773823,150.15481235863612,76.02093981144682,40.486829660840534,28.088970362335715,1.8690945643854435,1.7040560307229315,1.9755554874057253,2.0378283263359513,1.9516984507747732,1.5110489896188601,40.082087208263495,1.4566546666666669,0.5015934999999999,0.031483500000000005,0.002052166666666667,0.9428090415820634,375.34597394973997,394.12971208330964,130.31217137711906,49.99445670695882,58.65075671197779,41.30824266741409,37.62867782736261,37.48068111806863,28.391508581128257,15.947542643714717,0.1604926948362761,0.11231603181411194,0.07415181759422478,0.0930374144842942,0.19090054017740363,0.13568058874009817,0.19125718393547708,0.22428442660587325,0.2687202550643328,0.20435719470504243,2.1627820574393453,2.8049472597645058,1.0610119929695099,1.1961654723329107,1.6272465583053592,1.0619653679532404,1.1509696761123451,1.6760116210796827,2.6762835354335155,4.490822580098235,3.6978122331303065,1.6234816939867966,2.434949764156216,3.190228601213649,2.8237015102442657,3.5168304046630205,3.4747523909816342,8.175898877308196,1.920479925808778,1.883860527146881,2.385138146272616,2.137425475144958,2.3977694154158695,3.236337897740177,11.655470984099962,0.481407812639868,72.09819870322842,2.0237344743751597,3.4511426738741067,0.2999285447446394,642.127598034921,345.182324846316,77.98558571392189,87.03588739646446,77.77693587369147,41.9179780903504,21.27700297132697,18.316190973557667,0.470234999840738,0.33207509702201576,0.620882355842812,0.6764797736435706,0.3980608023877208,0.21473048465978267,55.15597372840146,0.3837618433041804,0.04064570027177946,0.005625918554630288,0.0009153071281755043,0.4861359120657551,-0.5823765850171114,0.351185167781267,1.0920852860976749,0.502398161083568,-0.43168588144100545,-0.25476714693735636,0.776100772557277,-0.09119616850702131,-0.1370914583635405,1.0189225102857575,-0.32616412616465257,0.6700179433361441,0.7846735300886268,0.9257064965888291,-0.5894457159961908,1.3247343697403438,1.0603540720652884,0.24807350678584897,0.3144886843391523,-0.26687296991543996,-0.4378915591996842,0.6549699714721672,-0.3087796254950066,-1.3418946223915451,-0.5994334301125788,-0.17533393322539434,0.39184738126620067,0.09684620584736206,-0.8921911692214387,-0.17669137819451547,-0.07395655934466426,0.025124431524356543,0.06765983781152722,-0.7250151737623227,0.13405074958376137,-0.3552031865642905,-0.30271107466660263,1.256656003695489,-0.7560853412408246,0.2656134466298492,0.47800068164580783,-0.3307166868361196,0.06142214751038629,0.28966347595623493,1.5803960435642415,0.9443416866563685,-1.5608664378465076,1.715251832937023,0.23513885351687175,-0.3530932397730733,-1.0353918417488153,0.6530026722581966,0.42438772916987144,-0.004194116613048332,0.5703146165277639,1.312383402193353,0.7082240101286292,1.3408284102980892,0.3317754941105678,-0.24390092805316507,0.4584472125860443,0.6608087412987538,-0.5712903416118479,0.3945937893920527,1.7857013870873795,0.07858014927706418,0.33586352322328156,-0.31755450913619676,-0.051348790442969285,-0.6562499999999978,-0.4262992305462152,-1.366076566647673,0.22874572850082853,-1.0958070711574406,-1.4324734581047904,-1.6037026310427842,-0.8996869623334884,-0.7177003765474832,-1.3671183796702318,-0.27956415510540555,-1.5100964553108163,-0.7680661724328344,-0.33666557608095093,-0.5610357476997159,-1.0412739092163494,0.38806714523958163,-0.06878646093631913,-1.1763813711032154,-1.2335761753638559,-1.6291710508509916,-0.9906436190167196,-0.2739132140820142,-1.313137180150459,0.3904734969794612,-0.8873814943158145,-1.5403601265803457,-0.7152074878169792,-1.1367555767203377,-0.4793946156353037,-0.696979719603593,-1.2263181368126221,-1.1628884921705156,-1.5284253733997915,-0.9392621886664374,-1.670217101330934,-1.3847732842526903,-0.8476162120206783,0.4550681803027934,-0.14153034799439412,-1.7168453705470375,-1.088966288389862,-1.0201754811628434,-1.6542531917563943,-1.4053668490006705,0.8101971455409367,-0.3139736639620856,0.7206698124797426,1.069614546079305,-1.5940245442844487,-1.4461099163872828,-0.5448165540208074,-1.3946265850440942,-1.5280542662983598,-1.9864167165551714,-0.6378284809479826,0.33853096080404566,-0.6511183565951102,0.46674282828967995,-1.3239326639723377,-1.4694160073556137,-0.7313293129648626,-0.6941857782849938,-1.5037974768881353,-0.5403665781465716,1.1943369463728306,-1.561407471936328,-1.4293640989258833,-0.3944804374371893,-1.553752795317257
