subject,segmentNum,numIMFMean,OBW1Mean,OBW2Mean,OBW3Mean,OBW4Mean,OBW5Mean,OBW6Mean,OBW7Mean,OBW8Mean,OBW9Mean,OBW10Mean,OBWRatio1Mean,OBWRatio2Mean,OBWRatio3Mean,OBWRatio4Mean,OBWRatio5Mean,OBWRatio6Mean,OBWRatio7Mean,OBWRatio8Mean,OBWRatio9Mean,OBWRatio10Mean,PobwdB1Mean,PobwdB2Mean,PobwdB3Mean,PobwdB4Mean,PobwdB5Mean,PobwdB6Mean,PobwdB7Mean,PobwdB8Mean,PobwdB9Mean,PobwdB10Mean,PobwRatio_23Mean,PobwRatio_34Mean,PobwRatio_45Mean,PobwRatio_56Mean,PobwRatio_67Mean,PobwRatio_78Mean,P3dB1Mean,P3dB2Mean,P3dB3Mean,P3dB4Mean,P3dB5Mean,P3dB6Mean,P3dB7Mean,P3dB8Mean,P3dBBalancing_23Mean,P3dBBalancing_34Mean,P3dBBalancing_45Mean,P3dBBalancing_56Mean,P3dBBalancing_67Mean,P3dBBalancing_78Mean,FCenter1Mean,FCenter2Mean,FCenter3Mean,FCenter4Mean,FCenter5Mean,FCenter6Mean,FCenter7Mean,FCenter8Mean,FCRatio1Mean,FCRatio2Mean,FCRatio3Mean,FCRatio4Mean,FCRatio5Mean,FCRatio6Mean,SNRdBMean, Amplification Mean,numIMFStd,OBW1Std,OBW2Std,OBW3Std,OBW4Std,OBW5Std,OBW6Std,OBW7Std,OBW8Std,OBW9Std,OBW10Std,OBWRatio1Std,OBWRatio2Std,OBWRatio3Std,OBWRatio4Std,OBWRatio5Std,OBWRatio6Std,OBWRatio7Std,OBWRatio8Std,OBWRatio9Std,OBWRatio10Std,PobwdB1Std,PobwdB2Std,PobwdB3Std,PobwdB4Std,PobwdB5Std,PobwdB6Std,PobwdB7Std,PobwdB8Std,PobwdB9Std,PobwdB10Std,PobwRatio_23Std,PobwRatio_34Std,PobwRatio_45Std,PobwRatio_56Std,PobwRatio_67Std,PobwRatio_78Std,P3dB1Std,P3dB2Std,P3dB3Std,P3dB4Std,P3dB5Std,P3dB6Std,P3dB7Std,P3dB8Std,P3dBBalancing_23Std,P3dBBalancing_34Std,P3dBBalancing_45Std,P3dBBalancing_56Std,P3dBBalancing_67Std,P3dBBalancing_78Std,FCenter1Std,FCenter2Std,FCenter3Std,FCenter4Std,FCenter5Std,FCenter6Std,FCenter7Std,FCenter8Std,FCRatio1Std,FCRatio2Std,FCRatio3Std,FCRatio4Std,FCRatio5Std,FCRatio6Std,SNRdBStd, Amplification Std,numIMFSkew,OBW1Skew,OBW2Skew,OBW3Skew,OBW4Skew,OBW5Skew,OBW6Skew,OBW7Skew,OBW8Skew,OBW9Skew,OBW10Skew,OBWRatio1Skew,OBWRatio2Skew,OBWRatio3Skew,OBWRatio4Skew,OBWRatio5Skew,OBWRatio6Skew,OBWRatio7Skew,OBWRatio8Skew,OBWRatio9Skew,OBWRatio10Skew,PobwdB1Skew,PobwdB2Skew,PobwdB3Skew,PobwdB4Skew,PobwdB5Skew,PobwdB6Skew,PobwdB7Skew,PobwdB8Skew,PobwdB9Skew,PobwdB10Skew,PobwRatio_23Skew,PobwRatio_34Skew,PobwRatio_45Skew,PobwRatio_56Skew,PobwRatio_67Skew,PobwRatio_78Skew,P3dB1Skew,P3dB2Skew,P3dB3Skew,P3dB4Skew,P3dB5Skew,P3dB6Skew,P3dB7Skew,P3dB8Skew,P3dBBalancing_23Skew,P3dBBalancing_34Skew,P3dBBalancing_45Skew,P3dBBalancing_56Skew,P3dBBalancing_67Skew,P3dBBalancing_78Skew,FCenter1Skew,FCenter2Skew,FCenter3Skew,FCenter4Skew,FCenter5Skew,FCenter6Skew,FCenter7Skew,FCenter8Skew,FCRatio1Skew,FCRatio2Skew,FCRatio3Skew,FCRatio4Skew,FCRatio5Skew,FCRatio6Skew,SNRdBSkew, Amplification Skew,numIMFKurt,OBW1Kurt,OBW2Kurt,OBW3Kurt,OBW4Kurt,OBW5Kurt,OBW6Kurt,OBW7Kurt,OBW8Kurt,OBW9Kurt,OBW10Kurt,OBWRatio1Kurt,OBWRatio2Kurt,OBWRatio3Kurt,OBWRatio4Kurt,OBWRatio5Kurt,OBWRatio6Kurt,OBWRatio7Kurt,OBWRatio8Kurt,OBWRatio9Kurt,OBWRatio10Kurt,PobwdB1Kurt,PobwdB2Kurt,PobwdB3Kurt,PobwdB4Kurt,PobwdB5Kurt,PobwdB6Kurt,PobwdB7Kurt,PobwdB8Kurt,PobwdB9Kurt,PobwdB10Kurt,PobwRatio_23Kurt,PobwRatio_34Kurt,PobwRatio_45Kurt,PobwRatio_56Kurt,PobwRatio_67Kurt,PobwRatio_78Kurt,P3dB1Kurt,P3dB2Kurt,P3dB3Kurt,P3dB4Kurt,P3dB5Kurt,P3dB6Kurt,P3dB7Kurt,P3dB8Kurt,P3dBBalancing_23Kurt,P3dBBalancing_34Kurt,P3dBBalancing_45Kurt,P3dBBalancing_56Kurt,P3dBBalancing_67Kurt,P3dBBalancing_78Kurt,FCenter1Kurt,FCenter2Kurt,FCenter3Kurt,FCenter4Kurt,FCenter5Kurt,FCenter6Kurt,FCenter7Kurt,FCenter8Kurt,FCRatio1Kurt,FCRatio2Kurt,FCRatio3Kurt,FCRatio4Kurt,FCRatio5Kurt,FCRatio6Kurt,SNRdBKurt, Amplification Kurt
1,12,21.25,5198.850624436117,3030.451665638815,1615.74092893078,1023.7559906412666,699.8477341372654,449.52714905400245,349.09155305810947,227.0928269603788,143.54605734806287,85.54518137693854,1.8845223274131826,1.5779616957928717,1.467636173382534,1.5687908508209618,1.293627920224134,1.5719858328001923,1.6075228070245335,1.7097613881790465,1.54760452908184,1.5201560586842777,-30.78140731985366,-22.87923986907326,-19.813669277638834,-21.36772244680276,-23.72602139454736,-27.619607136704786,-34.56780059770458,-38.14926276474191,-38.0726788117456,-35.67371007557953,11.289023852523748,17.3902400322313,15.943034168582933,16.29119039945486,22.061203693898403,15.418106912887609,-49.95846589717175,-40.13396709474698,-34.16826372159699,-37.20390930987012,-37.310756615385685,-40.01721179400223,-49.68081083060316,-49.9859075105922,-14.294410249512737,-116.31266435407234,-0.06889481039353655,-1.1478904691809761,2.1808235291678284,0.06457271306272142,2438.022400850788,1045.5007106394019,674.0527078434266,413.40573116310344,247.33766661773447,155.30182170473017,94.37877343427608,59.17828728630218,1.585237449378921,1.7486864581475166,1.6734334142568652,1.61584476810735,1.7604464510029665,1.7096119969396826,14.871296203375481,5.495355583333333,1.4215601757693317,112.73400713906543,162.715002951531,121.46748653956884,39.56336495338223,51.72754708987725,52.889149991018904,30.239787959069623,33.47805737140271,25.735648009201352,19.212935642110992,0.15362610641569066,0.09665743011595126,0.07066481311704186,0.12788048386361656,0.1633756309205699,0.27519157586621434,0.22206723207276147,0.2650366782799153,0.16306545688184612,0.4068531793160802,1.3180229464224447,0.9535125739036415,0.979604153364248,1.3568194785805268,1.7284259194528562,2.369765330590614,3.3424728577104967,4.55695267392843,8.624881714637041,9.387849363294945,4.75759483953064,1.7810726990478531,2.8347359478726606,2.2176829762150407,1.9901745111769127,6.072943122789406,1.9903173321413385,3.5071617670825823,4.166756346590976,2.3398016479644976,3.068586116970725,2.493770489839097,3.30239499583873,6.760017001107821,44.908176171794224,387.4559712915126,0.8953141843896867,4.746886358285819,0.7978849360998397,0.4859054133608693,593.2304331070698,217.7556924295236,152.68019588846622,154.3171244415946,92.75508309710932,47.52477835222234,40.02231059058073,24.198349919428637,0.26677451356759035,0.3973155150125326,0.31187140888793147,0.3048713803738457,0.6090881434513584,0.646292404380634,1.0795038623089048,1.1299827530857465,-0.6200534553467252,-0.6684419435036343,-0.4553127211020759,-0.1888476461280736,-1.7682313725454213,-1.0392301256667047,-0.5710631269140453,-0.12486999838741751,-0.7595122789184429,-0.6942094846902414,0.26383991511350957,-0.08643796544427694,-0.20038768196313683,0.031091554171656488,1.0071203365456367,-0.04774886478624459,1.018559597740482,-0.04913873312846636,0.4365758580595678,0.5664857633251544,1.1421010061789616,0.4556181756659231,0.6303491228794825,0.05288844370753816,0.3276746296740701,-0.6154423208217749,-0.6010471939637181,-0.25998149078440014,1.6644297538812112,1.7706022670353294,1.2166522020948611,-0.3168393796901707,-0.032499707957164996,-0.7725911418945584,0.13608177192275392,-0.3350424990873749,-1.0172725461901182,-0.7797863152728693,-0.2801034631593691,0.712179290017395,0.3893168843498282,0.738869828777914,-0.531548301233524,-0.006603173583898923,1.92119686275382,-1.6201083707325254,-3.015094350726894,-0.31256222935493205,-3.0069913835687148,0.6071819872665335,-0.7246901349552536,-1.1082655335978242,0.7575792634495435,-0.2556917562141718,0.24101377475377667,1.3346562138185338,-0.26676743059832564,1.307945742585371,0.20843461856924553,0.5025666394678727,1.2127364102431337,-0.036296177768868135,0.1300732476953074,2.3708299849047414,1.6122902531253789,0.09492586936436608,-1.172992590845743,-0.03634817727707551,0.012825941601500634,-0.272272455915306,-1.6589374536784804,2.8656617339191346,1.010709353224688,-0.5531099037803777,-0.8472719181239108,-0.12377469671891372,-0.3506089925564697,-1.2435482549055397,-0.7924138568924164,-1.2208971999780094,-0.7768545862404084,0.9187636667384447,-0.8879626292761245,-0.017115230461417497,-1.0135703468844706,-1.0522845703424148,-1.0566952711337165,0.6273744444195359,-1.0536212978149109,-0.93973674557341,-0.8830917114760544,-1.3260977256947253,-1.1718695947027018,-0.9932730465109634,-1.374683934736671,2.104256407100925,2.390898664345962,0.404618756226804,0.3385286307517994,-0.7058298700403931,-0.020708555445289267,-0.773840214250566,-0.6565333336768715,0.9556199212615453,-0.44236130402606477,-1.3670048207785115,0.5815838519961374,-0.5996492464604004,0.1279375006176302,-0.0887689888669696,-0.9449420386928962,3.7520836927621186,0.9698315422498016,7.090839997873278,0.9943231472031706,7.061454749872167,-0.5769854472222815,-0.7780154014707921,-0.6955698076925785,-1.3335368322454304,-0.9943671560481895,-0.9665194145846461,0.5114335784871615,-1.0783587389903635,1.5701115806356034,-1.1753923513516975,-1.230611970005164,0.9252848867687842,-1.3226670787087138,-1.458541303480774,5.036471888909782,1.73664959601449,-1.5382340450552612,0.2897728977523406
3,21,21.857142857142858,5692.136159097116,2525.9631517940024,1549.0597105549823,1086.9155066788232,792.0382627970251,573.6085907290712,412.5858359162751,272.02277264097455,183.68813865380577,126.95785727009228,1.6453748156383832,1.4271270470947317,1.373326369381883,1.3813942052380321,1.4121027958320962,1.5371658202287009,1.4865587513706044,1.4707648302484482,1.7773957526159572,1.5924253127259687,-29.561585651574074,-27.000617270764067,-22.363057476915078,-22.96115849518074,-23.383073969372134,-24.07161969740985,-25.12478840351335,-27.606126165949057,-30.81968341935529,-33.933485389329654,10.420953411359253,18.11875007377112,17.43041899590234,15.69885650638805,14.987771890709805,14.276957645293143,-49.84052953881238,-46.18722023454375,-37.42157068212332,-40.481807550686185,-40.39157749108308,-39.08193047576019,-39.05939158811963,-39.40174604880648,7.201791513200843,-1.4607999496435347,1.2848782753201133,-0.15221896421775977,30.339112909545385,-0.1837608649505253,1712.1460074059698,605.5200762848585,419.76960469261365,282.5969965353225,187.59211470777362,120.92601983471774,73.16749310927223,46.28512973186662,1.5539023930629656,1.5852267742366501,1.5597204135172011,1.7983513881294602,1.7976314989002995,1.5713190733815194,55.86821101628462,3.801397666666667,1.423801560735815,198.68076147267746,210.3784402375503,201.83346713212225,136.90663944504672,95.16361426036349,62.86617456560266,75.23652761639904,60.5998285406233,32.51371283650819,27.366839250052593,0.14940203333097857,0.08464917035265224,0.06854214954969678,0.07842321231213063,0.14941743580937047,0.14344114897645618,0.24477814767280048,0.19455293517317485,0.5025914072687926,0.3251548132171419,0.7684400472984367,1.6968232923743816,1.8330658777545252,1.7659664250314762,1.4720625906967724,1.6252360344489896,1.425937694959196,2.428385672850427,5.747378527846347,6.737551384640958,4.196852009937068,2.3716275807277873,2.3625806393394297,3.143441036434138,5.664087865460407,4.900936442274143,2.1868732124839245,4.002425469811638,3.9516296953276506,3.0259154686553495,2.119204781612278,2.9344227619591243,4.774055150984244,5.41799209613787,13.409242463756595,9.320334966540537,8.53250321971239,1.6712233206316327,85.2299008624895,1.7567869877818147,203.13078171216756,82.12469628191616,110.19964423606395,99.27526456519124,76.13306458126813,65.98256838845238,45.99260805368448,26.264622148125742,0.47903384636894425,0.39214929823894806,0.32175381492777316,0.77435310083689,0.5510336463703868,0.5575109024414352,67.42576856477558,0.6076446264135559,0.15353276592953083,0.23265686854621462,0.5046189086940255,0.6639429915691123,0.4533888238137754,0.0703270440920872,-0.07488730983203193,0.7258026465843224,0.5967774377717905,0.03733643003389355,0.22454207921719377,-0.37532942496956556,0.6918905000986262,-0.27818288727106333,0.4772562192218619,0.36499256602990393,-0.5238330403939997,1.1574215533570882,0.0015163522759972224,1.4697039077507497,0.21147895778805012,-0.07550721655243864,-0.047250346777711276,-0.46439680246101195,-0.5515962698968689,-0.3990808095928371,-1.3831023123762476,-0.7017075615478592,1.586737995833267,1.9624958519879308,2.024124492734845,-0.5069711492676691,-0.8846609688254916,-0.6060770049426549,-0.5792511250897203,-2.170655368942223,-1.473619801257111,1.407283460223443,-0.40134105146453075,0.6788052375240433,-0.008709272460845593,0.7299233355620811,-0.47923262671315553,1.835452160249534,1.9485221053445163,0.6258166360249268,-2.195886943157787,3.8832240375108027,0.500945758320978,2.880019661927586,-3.4599161297960026,-3.4054194043721973,2.5527460272569806,-0.42285301101115086,-0.22044792009480813,0.08404112726369545,0.5760856355242426,1.063851700052773,1.0340812427917265,0.9358546348677244,1.1047001096050515,0.8660302923718705,1.5039972949735538,0.8470387828332908,2.853883004448422,0.948888431502244,2.062351222392365,-0.13681816134408686,-0.9689710933211226,-0.277274713562794,-0.7507935712442406,-0.3904310916944045,-1.2654654059365158,-1.0232122991955175,0.915873376844393,1.116921956625104,-0.40422326362447114,-0.6816063554619904,-1.0347338650067375,-0.12011150642457524,-0.2605491236127122,-0.8453912911295283,1.2765210563906688,-0.32930398534209937,1.4501578630868535,-0.9749556163061825,1.6091811756738466,0.6133066489675798,-1.4715818334392083,-0.07015481005516833,-0.6609260845555429,-0.27990988106960923,-0.14380375334892648,2.5488519022395595,1.276959666341293,3.8165618548757108,4.6011412810756,3.9760748507913366,-0.16020158706047116,1.3497330890160377,0.13262653626768062,0.405366521938344,4.635953581555883,2.9417926538311185,2.340512429126198,-0.8975854995247508,-0.17100256142657821,1.177879286131314,-0.40688851142248295,0.5911957735352913,2.6833990711256996,4.590975979116817,0.15847089848153395,4.510560767296021,14.318555054156487,2.891457464800215,7.359387431709198,12.199381606948464,11.60509620265613,4.939582935500322,-1.092129693611371,-0.6611026222249055,-1.2254513951968675,-0.8120734337591724,1.1651932086323162,0.6672190467593166,-0.7510864585771211,-0.14392935000169071,-0.3226525851322104,1.3908507017581924,0.33331274659047994,7.940352778754098,-1.098665286981495,4.545670305459681
4,18,19.88888888888889,2816.682401546824,1749.9775788633065,1161.9786997423303,851.7556748916614,595.8969530894415,406.4562504416747,272.77610761175987,186.65203471082214,116.90580354101611,72.28718367200044,1.511461759048299,1.3646809647887816,1.4507991355999368,1.4771356483206075,1.4885429389810512,1.492233958630828,1.6250980230663097,1.6330982424264349,1.5134673609146683,1.4540874659458831,-23.310624650678378,-19.113542728090003,-17.28110294024199,-19.542845305290626,-22.126730563696604,-25.981968637539882,-31.73251640986867,-36.94510675678516,-38.62958410682563,-37.804701483575734,12.14042874308342,15.921797517535149,15.150767557622052,17.515668664018033,20.351553175371322,17.75326232640453,-36.287465294102944,-35.191719469032165,-31.25397147117346,-33.20290045777714,-34.69361286291267,-39.642399227714634,-46.33352181291121,-49.485778736273204,2.7228610733644234,-0.9958307858788857,0.5602770133457614,-24.80545158437748,-7.672877842567268,1.011831142266037,922.1378856157452,632.2384205316298,448.9476610069499,252.68116434401884,158.2272474466721,105.15613163178588,64.60465200682677,35.616596356846365,1.4406938990036315,1.8370714964302626,1.679504061206999,1.5654266027174057,1.7069307962719358,1.8381648000781223,167.17092463656226,6.399299777777777,1.1493422703098446,264.41704181376497,96.14951956706726,92.37103403052971,61.92554644728483,94.26476117484333,72.95631059375991,35.88014566999446,31.431414627232524,25.531815931031698,13.669640218740007,0.0979396753423749,0.053289830041116426,0.14388643587195965,0.13176735411132545,0.16685735846867317,0.2665435740135695,0.19650377883586698,0.31370798179215803,0.27568508177614537,0.1802392321887779,1.0985797374557145,0.9438952720490673,0.812523540736589,1.2002204260803975,1.2438801896237521,2.091796245640714,2.7551512027938743,2.8826585379560483,4.633879873493533,7.720980923303638,3.924487599353888,3.581316633920148,5.062436344355098,3.259367333423857,2.1963443724107274,3.631428494617848,5.030293955337591,2.473007834513953,3.7499831012676452,3.794185372956493,4.379265856545934,3.9575941746564403,2.397460768698318,4.368424789699444,7.947438017231736,5.360611696798634,1.831483958889385,108.75421117364127,41.67305051249877,2.249183150771278,380.11616283541815,63.67627504375707,67.33802136683838,71.70719644792337,44.85370332857167,39.43714035728133,29.560979129599485,13.77299752151002,0.27456347690835614,0.30922072469807355,0.4579453828931052,0.2574665445620406,0.39920826988421626,0.5298023619992162,0.747217400678606,0.9422873961168793,0.43729015018514017,0.9154091454882215,-0.40080724865530354,0.7772591447319769,0.27623953169714976,0.14223579149707347,0.25215918880329463,0.1802100480651535,0.2350134351718854,0.1655082761391381,0.43996714981088225,0.2737997638541311,-0.5773293449741381,0.04321612274481556,-0.2775163055088759,0.2358049917547607,0.7305073264864997,0.007627040592981874,1.3614646075329642,0.8693832614652953,0.29418621512162274,-0.487259322444987,-0.2538347955771305,-0.3249694265560428,-0.4637582704852677,-0.11010901327728298,-0.4237203825267273,-0.05331993073623943,0.7449450127717641,1.3334393779270401,1.3634632799535598,-1.3627324390957323,-0.476575444282848,-0.22990649041504455,-0.1761285441530035,0.11735894822848907,-1.5848445132032243,-0.23436676900082457,0.6054199165268539,1.1378679711228066,0.18509686359378477,0.4763707676304586,-0.20145417924720097,0.5319878717281978,1.469416345427728,1.7061573574932583,-3.8143127292583854,3.4888645758411205,-3.8248360804657677,-3.8026786406914117,3.2439985251359267,0.7096177765685281,1.0214860753216428,-0.7635769188874348,2.3366984617936195,0.05338050686109783,0.6123848589479309,1.2620200803218686,0.5793074753938928,2.7531580717469866,-1.4178453219660196,0.5475757752639319,1.1771777919949509,1.9002256289810444,1.634622636544699,-0.7430959596416286,-1.9131353549666403,-0.9768538737007608,-0.15289226153856506,0.23250181741539766,-0.15369446348674565,-1.1374287711497015,-1.5824361784100012,-1.6139320705522,-1.0144104528082971,-0.6557512639764282,-0.7325666878258374,-0.4309617552887701,-1.1558516840148412,0.15320610389213707,-0.8423550912845994,-0.32716167597372214,-0.11364774655784249,0.40633360740982516,-1.086947542277363,2.6611681320193057,-0.009859741204384598,0.6236728787762251,-0.3796498700837292,-0.6683623758334938,-1.18749206634497,-0.3786481021399317,-1.1100767212132188,-1.2850208990158893,-0.8501387839338679,-0.17459245544282043,2.119168475803754,0.8446924442202115,1.1268120744312613,-1.0303158473212548,-0.40799753863636434,-0.5746723986120639,-0.4153478621226907,4.176458672081315,-0.929860314278383,0.027939726921827113,0.34568860056559636,-0.8209396009108105,-0.09728787800358774,-1.0220408290464071,0.5567135755151655,3.5504919178148215,5.716874216625994,12.732587539583212,11.207151747109025,12.782035053477856,12.709759519803253,9.79181005689844,-1.430186996616679,-0.37030509835177394,4.667825299692633,3.9128978335103923,-0.9480885013392566,-0.08071085662210642,1.7162462445320514,-0.9134263892755827,7.840735567519188,0.727563431165049,-0.676805592841609,1.3738915942487955,4.384172601981297,3.1985644910967457,-0.6525442133979951,2.6271226485146535
5,9,21.11111111111111,5982.858988213967,3083.7507806528197,1658.0048476889522,1051.6272205866196,727.3215832846184,535.4454484924885,334.1791434868228,241.099689692481,155.73880926390328,106.54907153654395,1.8591136776727255,1.57717284208729,1.4468273200302288,1.3643568283838565,1.6151645896070068,1.408675119308872,1.6120415865624445,1.4676225493682766,1.4155765236298643,1.3330396048346644,-31.7429771202428,-27.776920779028668,-21.429352498879467,-19.93415439993129,-20.54094914509491,-23.671100305548755,-27.707006723171332,-31.614388176009374,-32.363377687621416,-30.22234670907451,10.367762300208543,15.285797512174765,14.753141355385745,17.64551108949503,16.62719218512687,15.419163039607067,-53.325498853796944,-47.58667550123247,-38.14468307923721,-36.71515001105424,-34.68729575531703,-38.18646023458997,-40.29829249067562,-43.12616976277841,0.3412437215582462,-0.511470591974943,65.78841888917404,-348.6196625267315,0.23693076028888824,-6.539440870875083,2174.8310947798054,1020.423275460044,520.8074382815679,344.8099597373398,181.45256924465446,107.44525961722564,71.2085081601948,43.922559572054816,1.9590865682187801,1.5104122416565433,2.0375347899198166,1.9518607639460366,1.5191344324166944,1.8141203980871465,15.57376736209112,1.3758084444444445,1.1967032904743342,191.26378378853317,366.569208702723,179.2983434490689,104.16867598497002,58.83675560193437,57.38759379960197,38.84611552559165,28.626829261913958,40.148777701515364,24.034459065042068,0.08634731807471681,0.08147290560530376,0.1049592907065166,0.0875693406889653,0.18274930806042486,0.24955525484733063,0.2692990160764837,0.2120879990403129,0.23683924838486134,0.23845639635809643,1.649444068586072,1.9991441003812127,1.039045203416131,0.38407298520830674,0.5851447992182433,0.9584738098969187,1.2861390808251412,3.796499160912091,6.324656299856293,7.143180358923224,2.122177334682752,1.8553822869596677,2.468650184840467,2.2464150085400485,1.6203146084126758,7.160475554672973,1.8889411776001221,6.077331822986851,0.9196030982595296,1.7246231803507424,2.3110735497171495,2.3606383942995737,1.587613265380092,7.450936376229739,3.180794252021401,2.487478242719855,192.96893187994334,993.5808200187524,1.1730124201139347,21.089741415187582,81.51337621581207,228.1704308407142,24.67063862644614,9.515889286458043,46.96495898269954,37.74862792992227,26.63493710683243,20.528997142440357,0.4364568760255308,0.05837591847237768,0.5894944610197207,1.1070078909929844,0.25712013360420727,0.8438800532484778,1.8405055945063322,0.33570431805752693,-0.21451013203211058,-0.34416935532991794,-0.6363568616648048,-0.18988547575857395,-0.23281788257339417,1.1582327277633977,0.7876915189855201,0.18692669856669167,-0.2181830845074047,0.47921156513189006,-0.12661351747526756,-0.5143135153793811,0.22415739776927063,0.5247962952129062,0.7154722450055426,-0.5291677733929425,0.3456834600656034,0.09043334786711718,0.42189962734970793,-0.3228755584681444,0.5283310374005391,0.4979110894282694,0.14097127360192835,0.30823382542410904,0.500339698905786,0.8840754299737843,0.43028866635362223,0.6095430210203823,0.7417884637132117,0.5144417550897861,-0.4474958945030209,0.47721620987626445,0.6268292593953569,0.4697174941603753,-0.5512406211560159,-0.22995116149667724,-1.290779515878659,-0.12965358393719015,2.002422424686766,0.3005077590712142,-0.16681529972132814,-0.4728601991288329,0.4417280587971137,0.07750744996186691,1.2359921680351236,2.118480835040446,0.5156306299720407,2.4728799781384025,-2.4747503381911558,0.9623572216530507,-2.471313076449883,0.09849881072530844,-0.7593374126891657,0.37217284321860233,1.825734355090347,0.8093508582793701,-0.08739708501746846,0.4578838506352116,0.5478947472024291,-0.5665917036998074,0.5322694489432965,1.471316549007469,2.402723495669688,0.7860491745310959,2.0519427734554303,-0.15524789302713513,0.26304490937423436,-0.967598097502973,-1.136863432828588,-0.9754341824519264,-0.8175759854575784,-0.821813578154182,0.7476981755064611,0.1166314104572872,-1.4219520045911302,-0.9132298593984713,0.03771882617636946,-1.1757691971012671,-1.0004254827842503,-1.169352187439778,-0.5319390979079324,-0.8685939781412202,0.03927369575094586,-0.5765706040378822,-0.9313913965049405,0.045315874046044424,-0.4452870327380385,-1.4369820492555576,-0.4774839793552408,-0.8885233366382419,-1.3417943894178588,-0.9428601354670185,0.21339157380291462,-0.9694230231948935,-0.7447868646114144,-0.36214448453458514,-1.1068465759193198,-1.3180339524748996,-0.9263380110082204,-0.6234715831481177,-0.8101829293860638,-0.3326891762227624,-1.087559920870852,-0.10767944043604682,-0.8545597104792861,2.8091162775515715,-0.589071035797943,-1.345474909732364,-0.5749748427497536,-0.29624206776171436,-1.0066623825971617,-0.31080580483298803,2.9306912011959527,1.0214404737310616,4.119434285388759,4.124651477042435,1.141050205654036,4.114787213983117,-1.3682739552561187,-1.07316703014123,-1.260021081418639,2.4480945964639993,1.5472185555449132,0.4602182540187014,-0.060856148990859005,-0.6475589074197354,-1.3368495848019701,-0.7958705171278475,2.2533276441630763,3.918413995208618,-0.43431181509732353,2.8594115288999316,-1.4377339445754649,-1.4387013403815159
